step,timestamp,phase,phase_count_node,phase_count_graph,avg_loss_last_10,best_loss_so_far,time_in_phase
5210,1753222454.6003726,graph,803,2408,0.3193430744111538,0.03946033492684364,0.36021900177001953
5220,1753222458.1854923,node,806,2415,0.2890720635652542,0.03946033492684364,0.0
5230,1753222461.6425967,graph,808,2423,0.467528060823679,0.03946033492684364,0.35497212409973145
5240,1753222465.2317116,node,811,2430,1.3327912144362926,0.03946033492684364,0.0
5250,1753222468.8113909,graph,813,2438,0.23764837756752968,0.03946033492684364,0.36498022079467773
5260,1753222472.2668025,node,816,2445,0.21207504495978355,0.03946033492684364,0.0
5270,1753222475.8266945,graph,818,2453,0.24556712806224823,0.03946033492684364,0.34840917587280273
5280,1753222479.3642142,node,821,2460,0.3841146729886532,0.03946033492684364,0.0
5290,1753222482.8409986,graph,823,2468,0.202435764670372,0.03946033492684364,0.354891300201416
5300,1753222486.4581504,node,826,2475,0.3660981096327305,0.03946033492684364,0.0
5310,1753222489.974242,graph,828,2483,0.2833566442131996,0.03946033492684364,0.36133623123168945
5320,1753222493.5460517,node,831,2490,0.9928790904581547,0.03946033492684364,0.0
5330,1753222497.1868298,graph,833,2498,0.21468657702207566,0.03946033492684364,0.3613243103027344
5340,1753222500.7797263,node,836,2505,0.8305465541779995,0.03946033492684364,0.0
5350,1753222504.285189,graph,838,2513,0.4011710315942764,0.03946033492684364,0.3512904644012451
5360,1753222507.7619684,node,841,2520,0.19549110531806946,0.03946033492684364,0.0
5370,1753222511.3249476,graph,843,2528,0.33823360949754716,0.03946033492684364,0.3580811023712158
5380,1753222514.7263608,node,846,2535,0.17703247666358948,0.03946033492684364,0.0
5390,1753222518.2025414,graph,848,2543,3.434671640396118,0.03946033492684364,0.3798367977142334
5400,1753222521.7589343,node,851,2550,0.25856380686163905,0.03946033492684364,0.0
5410,1753222525.3130574,graph,853,2558,0.21024362072348596,0.03946033492684364,0.3558509349822998
5420,1753222528.889324,node,856,2565,0.3825404904782772,0.03946033492684364,0.0
5430,1753222532.3610356,graph,858,2573,0.46563690826296805,0.03946033492684364,0.3748910427093506
5440,1753222535.9079232,node,861,2580,0.41213263422250745,0.03946033492684364,0.0
5450,1753222539.4810343,graph,863,2588,0.1004264272749424,0.03946033492684364,0.365511417388916
5460,1753222542.8887033,node,866,2595,0.20053218230605124,0.03946033492684364,0.0
5470,1753222546.3483162,graph,868,2603,0.3448643982410431,0.03946033492684364,0.3632175922393799
5480,1753222549.9307835,node,871,2610,0.2049225851893425,0.03946033492684364,0.0
5490,1753222553.4870815,graph,873,2618,0.29185871258378027,0.03946033492684364,0.36173558235168457
5500,1753222556.949759,node,876,2625,0.1391659639775753,0.03946033492684364,0.0
5510,1753222560.4896855,graph,878,2633,0.2310566134750843,0.03946033492684364,0.3536255359649658
5520,1753222563.9304073,node,881,2640,0.6999115377664566,0.03946033492684364,0.0
5530,1753222567.518889,graph,883,2648,0.15473027005791665,0.03946033492684364,0.3591456413269043
5540,1753222571.0147755,node,886,2655,0.6665925204753875,0.03946033492684364,0.0
5550,1753222574.5307071,graph,888,2663,0.39411463886499404,0.03946033492684364,0.3562924861907959
5560,1753222577.9979339,node,891,2670,0.3050296887755394,0.03946033492684364,0.0
5570,1753222581.3976269,graph,893,2678,0.2733719527721405,0.03946033492684364,0.3597071170806885
5580,1753222584.7195904,node,896,2685,0.3702919095754623,0.03946033492684364,0.0
5590,1753222588.3265624,graph,898,2693,0.20161866918206214,0.03946033492684364,0.35770368576049805
5600,1753222591.727855,node,901,2700,0.6640617676079273,0.03946033492684364,0.0
5610,1753222595.2690365,graph,903,2708,0.31890171617269514,0.03946033492684364,0.3771824836730957
5620,1753222598.787579,node,906,2715,1.2366466239094733,0.03946033492684364,0.0
5630,1753222602.3903034,graph,908,2723,0.37665624991059304,0.03946033492684364,0.3579089641571045
5640,1753222605.9447784,node,911,2730,19.162015273422004,0.03946033492684364,0.0
5650,1753222609.466105,graph,913,2738,0.2799069546163082,0.03946033492684364,0.3678755760192871
5660,1753222612.992189,node,916,2745,0.3948947831988335,0.03946033492684364,0.0
5670,1753222616.5269394,graph,918,2753,0.1596153922379017,0.03946033492684364,0.3817174434661865
5680,1753222619.9631295,node,921,2760,0.26150360107421877,0.03946033492684364,0.0
5690,1753222623.5146387,graph,923,2768,0.11430221572518348,0.03946033492684364,0.35152721405029297
5700,1753222627.016097,node,926,2775,0.5415572002530098,0.03946033492684364,0.0
5710,1753222630.5440085,graph,928,2783,0.12457788735628128,0.03946033492684364,0.35391998291015625
5720,1753222633.9224656,node,931,2790,0.4877458870410919,0.03946033492684364,0.0
5730,1753222637.4573944,graph,933,2798,0.2967369414865971,0.03946033492684364,0.3630836009979248
5740,1753222640.887955,node,936,2805,0.5507785592228174,0.03946033492684364,0.0
5750,1753222644.6805208,graph,938,2813,0.2712519943714142,0.03946033492684364,0.58953857421875
5760,1753222648.1992047,node,941,2820,0.26137649416923525,0.03946033492684364,0.0
5770,1753222651.7798939,graph,943,2828,0.428499785810709,0.03946033492684364,0.34449195861816406
5780,1753222655.170934,node,946,2835,0.9322391979396343,0.03946033492684364,0.0
5790,1753222658.5910683,graph,948,2843,0.2872210144996643,0.03946033492684364,0.3482034206390381
5800,1753222662.1359818,node,951,2850,0.20947259441018104,0.03946033492684364,0.0
5810,1753222665.6475391,graph,953,2858,0.1390315242111683,0.03946033492684364,0.361736536026001
5820,1753222669.1076021,node,956,2865,0.7441905736923218,0.03946033492684364,0.0
5830,1753222672.5678914,graph,958,2873,0.2704127304255962,0.03946033492684364,0.36315250396728516
5840,1753222676.155889,node,961,2880,0.2155709110200405,0.03946033492684364,0.0
5850,1753222679.7249951,graph,963,2888,1.1778124697506427,0.03946033492684364,0.3724327087402344
5860,1753222683.1331758,node,966,2895,1.405011960864067,0.03946033492684364,0.0
5870,1753222686.5759194,graph,968,2903,0.27030506581068037,0.03946033492684364,0.338897705078125
5880,1753222690.0786452,node,971,2910,0.4780280262231827,0.03946033492684364,0.0
5890,1753222693.6205888,graph,973,2918,0.14240218251943587,0.03946033492684364,0.3359229564666748
5900,1753222697.2411819,node,976,2925,0.14158987998962402,0.03946033492684364,0.0
5910,1753222700.783517,graph,978,2933,0.23744970113039016,0.03946033492684364,0.3620457649230957
5920,1753222704.3305244,node,981,2940,0.23078220188617707,0.03946033492684364,0.0
5930,1753222707.8352685,graph,983,2948,1.1111039407551289,0.03946033492684364,0.353130578994751
5940,1753222711.3529317,node,986,2955,0.2098547711968422,0.03946033492684364,0.0
5950,1753222714.885982,graph,988,2963,1.8302793361246585,0.03946033492684364,0.37121129035949707
5960,1753222718.4546497,node,991,2970,0.9509883016347885,0.03946033492684364,0.0
5970,1753222722.03737,graph,993,2978,0.2288537137210369,0.03946033492684364,0.3594832420349121
5980,1753222725.5986161,node,996,2985,0.5389325603842735,0.03946033492684364,0.0
5990,1753222729.1444678,graph,998,2993,0.12917801067233087,0.03946033492684364,0.3716614246368408
6000,1753222732.622872,node,1001,3000,1.0905575163662433,0.03946033492684364,0.0
6010,1753222736.4608185,graph,1003,3008,0.44339065477252004,0.03946033492684364,0.36708950996398926
6020,1753222739.9899676,node,1006,3015,0.7295885980129242,0.03946033492684364,0.0
6030,1753222743.4376123,graph,1008,3023,0.12634214982390404,0.03946033492684364,0.344404935836792
6040,1753222746.9074214,node,1011,3030,0.17571914047002793,0.03946033492684364,0.0
6050,1753222750.46213,graph,1013,3038,0.13353826701641083,0.03946033492684364,0.353518009185791
6060,1753222753.8374102,node,1016,3045,0.2978112518787384,0.03946033492684364,0.0
6070,1753222757.48881,graph,1018,3053,0.3457068413496017,0.03946033492684364,0.3588271141052246
6080,1753222760.9573967,node,1021,3060,0.3401525430381298,0.03946033492684364,0.0
6090,1753222764.485607,graph,1023,3068,1.8574297241866589,0.03946033492684364,0.3757593631744385
6100,1753222768.0294216,node,1026,3075,0.35153614208102224,0.03946033492684364,0.0
6110,1753222771.5935893,graph,1028,3083,0.13432046622037888,0.03946033492684364,0.35137104988098145
6120,1753222775.1237626,node,1031,3090,1.0460696876049043,0.03946033492684364,0.0
6130,1753222778.607158,graph,1033,3098,0.101226756721735,0.03946033492684364,0.35366034507751465
6140,1753222782.0664558,node,1036,3105,0.632023623585701,0.03946033492684364,0.0
6150,1753222785.5914555,graph,1038,3113,0.13898651227355002,0.03946033492684364,0.3625345230102539
6160,1753222789.0529096,node,1041,3120,0.4826432392001152,0.03946033492684364,0.0
6170,1753222792.6018164,graph,1043,3128,0.6573874674737453,0.03946033492684364,0.3476693630218506
6180,1753222796.0241897,node,1046,3135,1.3907648757100106,0.03946033492684364,0.0
6190,1753222799.6552293,graph,1048,3143,0.08934948332607746,0.03946033492684364,0.3531200885772705
6200,1753222803.1659465,node,1051,3150,1.2697077438235282,0.03946033492684364,0.0
6210,1753222806.7295122,graph,1053,3158,0.12060800343751907,0.03946033492684364,0.3550536632537842
6220,1753222810.253763,node,1056,3165,0.47995576485991476,0.03946033492684364,0.0
6230,1753222813.805203,graph,1058,3173,0.1226099506020546,0.03946033492684364,0.3678760528564453
6240,1753222817.2791958,node,1061,3180,0.2204309806227684,0.03946033492684364,0.0
6250,1753222820.7955732,graph,1063,3188,0.29325890988111497,0.03946033492684364,0.3561069965362549
6260,1753222824.3120403,node,1066,3195,0.21606233045458795,0.03946033492684364,0.0
6270,1753222827.9165342,graph,1068,3203,0.3708907462656498,0.03946033492684364,0.35378074645996094
6280,1753222831.3155131,node,1071,3210,0.8069102369248867,0.03946033492684364,0.0
6290,1753222834.8093646,graph,1073,3218,0.5360579125583171,0.03946033492684364,0.37595629692077637
6300,1753222838.3364482,node,1076,3225,0.23457794189453124,0.03946033492684364,0.0
6310,1753222841.7309844,graph,1078,3233,0.2052715927362442,0.03946033492684364,0.33936285972595215
6320,1753222845.1429584,node,1081,3240,0.16765174120664597,0.03946033492684364,0.0
6330,1753222848.7717018,graph,1083,3248,0.16225064769387246,0.03946033492684364,0.3822915554046631
6340,1753222852.4432573,node,1086,3255,0.4888212628662586,0.03946033492684364,0.0
6350,1753222855.886253,graph,1088,3263,0.2956304505467415,0.03946033492684364,0.3684256076812744
6360,1753222859.5729852,node,1091,3270,0.2166956380009651,0.03946033492684364,0.0
6370,1753222863.2733774,graph,1093,3278,0.16563993319869041,0.03946033492684364,0.3593471050262451
6380,1753222866.7174323,node,1096,3285,0.8543590135872364,0.03946033492684364,0.0
6390,1753222870.3185382,graph,1098,3293,0.16080649867653846,0.03946033492684364,0.34990406036376953
6400,1753222873.8924162,node,1101,3300,1.2588159292936325,0.03946033492684364,0.0
6410,1753222877.3866937,graph,1103,3308,0.12321550995111466,0.03946033492684364,0.3609585762023926
6420,1753222880.9583552,node,1106,3315,0.4448106251657009,0.03946033492684364,0.0
6430,1753222884.700148,graph,1108,3323,0.23403004556894302,0.03946033492684364,0.35851335525512695
6440,1753222888.2863688,node,1111,3330,0.13862957432866096,0.03946033492684364,0.0
6450,1753222892.3530226,graph,1113,3338,0.20829323008656503,0.03946033492684364,0.38009190559387207
6460,1753222896.0197582,node,1116,3345,0.14104907289147378,0.03946033492684364,0.0
6470,1753222900.079186,graph,1118,3353,0.13665599673986434,0.03946033492684364,0.4349961280822754
6480,1753222905.2345657,node,1121,3360,0.16472880467772483,0.03946033492684364,0.0
6490,1753222908.8842053,graph,1123,3368,0.5155274994671345,0.03946033492684364,0.37890100479125977
6500,1753222912.5652373,node,1126,3375,0.44982129484415057,0.03946033492684364,0.0
6510,1753222916.056514,graph,1128,3383,0.22861265763640404,0.03946033492684364,0.3362874984741211
6520,1753222919.4844701,node,1131,3390,1.4232508659362793,0.03946033492684364,0.0
6530,1753222922.8976157,graph,1133,3398,0.6753784336149693,0.03946033492684364,0.35505056381225586
6540,1753222926.3857186,node,1136,3405,0.8108467720448971,0.03946033492684364,0.0
6550,1753222930.0977094,graph,1138,3413,0.1572344571352005,0.03946033492684364,0.38666415214538574
6560,1753222934.021601,node,1141,3420,0.21291125416755677,0.03946033492684364,0.0
6570,1753222937.9287167,graph,1143,3428,0.17957219630479812,0.03946033492684364,0.382199764251709
6580,1753222942.607296,node,1146,3435,0.31244979351758956,0.03946033492684364,0.0
6590,1753222947.0360174,graph,1148,3443,1.048483556509018,0.03946033492684364,0.3515617847442627
6600,1753222950.7038722,node,1151,3450,0.15033902674913407,0.03946033492684364,0.0
6610,1753222954.3808732,graph,1153,3458,0.20986227542161942,0.03946033492684364,0.36577606201171875
6620,1753222958.035833,node,1156,3465,0.6219264380633831,0.03946033492684364,0.0
6630,1753222961.6649344,graph,1158,3473,0.08986991345882415,0.03946033492684364,0.39648890495300293
6640,1753222965.2789125,node,1161,3480,0.1839253656566143,0.03946033492684364,0.0
6650,1753222969.0667422,graph,1163,3488,0.30472489073872566,0.03946033492684364,0.5138916969299316
6660,1753222972.7927809,node,1166,3495,0.4304323099553585,0.03946033492684364,0.0
6670,1753222976.38433,graph,1168,3503,0.15907510593533516,0.03946033492684364,0.361041784286499
6680,1753222979.9806633,node,1171,3510,0.7291332393884659,0.03946033492684364,0.0
6690,1753222983.5584447,graph,1173,3518,1.310531622171402,0.03946033492684364,0.3919386863708496
6700,1753222987.112293,node,1176,3525,1.2430221386253835,0.03946033492684364,0.0
6710,1753222990.637296,graph,1178,3533,0.1378214254975319,0.03946033492684364,0.3370475769042969
6720,1753222994.0688572,node,1181,3540,0.30568784214556216,0.03946033492684364,0.0
6730,1753222997.6400635,graph,1183,3548,0.2306014284491539,0.03946033492684364,0.3408849239349365
6740,1753223000.9675195,node,1186,3555,0.3394091039896011,0.03946033492684364,0.0
6750,1753223004.3451183,graph,1188,3563,0.2205500893294811,0.03946033492684364,0.3276069164276123
6760,1753223007.567268,node,1191,3570,0.49606544971466066,0.03946033492684364,0.0
6770,1753223011.012481,graph,1193,3578,0.26126799285411834,0.03946033492684364,0.3897113800048828
6780,1753223014.458358,node,1196,3585,0.4646853547543287,0.03603362664580345,0.0
6790,1753223017.887452,graph,1198,3593,0.3107085533440113,0.03603362664580345,0.3533937931060791
6800,1753223021.2069607,node,1201,3600,0.7250853843986989,0.03603362664580345,0.0
6810,1753223024.7348964,graph,1203,3608,10.134647743403912,0.03603362664580345,0.35326528549194336
6820,1753223028.1294782,node,1206,3615,0.9117966704070568,0.03603362664580345,0.0
6830,1753223031.5637248,graph,1208,3623,0.18288680911064148,0.03603362664580345,0.3651280403137207
6840,1753223034.9669392,node,1211,3630,0.6013163685798645,0.03603362664580345,0.0
6850,1753223038.3306177,graph,1213,3638,2.3468302257359026,0.03603362664580345,0.33524107933044434
6860,1753223041.754057,node,1216,3645,0.20028460323810576,0.03603362664580345,0.0
6870,1753223045.2177565,graph,1218,3653,0.19024764224886895,0.03603362664580345,0.3433802127838135
6880,1753223048.7130675,node,1221,3660,0.1843329705297947,0.03603362664580345,0.0
6890,1753223052.307598,graph,1223,3668,0.18148909136652946,0.03603362664580345,0.373471736907959
6900,1753223055.9437366,node,1226,3675,0.19098397791385652,0.03603362664580345,0.0
6910,1753223059.506623,graph,1228,3683,0.321939705312252,0.03603362664580345,0.368549108505249
6920,1753223063.109077,node,1231,3690,0.4286418750882149,0.03603362664580345,0.0
6930,1753223066.7036827,graph,1233,3698,0.28262516409158706,0.03603362664580345,0.37375926971435547
6940,1753223070.2984114,node,1236,3705,0.2563204288482666,0.03603362664580345,0.0
6950,1753223073.8506885,graph,1238,3713,0.3278030402958393,0.03603362664580345,0.38597583770751953
6960,1753223077.4139655,node,1241,3720,0.30376858487725256,0.03603362664580345,0.0
6970,1753223081.1416545,graph,1243,3728,0.14983174428343773,0.03603362664580345,0.3996763229370117
