CASRN,Preferred_Name,SMILES,Molecular_Formula,Average_Mass,F_Count,F_Percentage,C_Count,CF_Bonds,Chain_Length,MW_RDKit,Rotatable_Bonds,H_Acceptors,H_Donors,Ring_Count,Aromatic_Rings,Chain_Category,Is_Aromatic,Has_Rings,Is_Cyclic,Is_Branched,PFAS_Type,Treatment_Process,Test_Scale,Matrix,Treatment_Temp_C,Treatment_Time_Minutes,Effectiveness_Percent_Numeric,Treatment_Success,Temperature_Category,Time_Category,Initial_Concentration_Numeric,Post_Concentration_Numeric
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Treatment Media,260.0,960.0,,False,Medium,Long,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Full,Treatment Media,,,,False,,,,0.48
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Full,Other,1100.0,90.0,,False,High,Medium,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Rotary Kiln,Full,Soil,,,,False,,,,3.88
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Not specified,Sludge,700.0,180.0,0.0,False,High,Medium,4.82,6.28
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Not specified,Sludge,300.0,180.0,0.0,False,Medium,Medium,4.82,4.86
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Rotary Kiln,Full,Soil,,,,False,,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Rotary Kiln,Full,Soil,,,97.2,True,,,0.01,0.00028
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Rotary Kiln,Full,Soil,,,99.9696132596685,True,,,7.24,0.0022
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,6400.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,7290.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,7210.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,6880.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,7440.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,7290.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,400.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,400.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,400.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,800.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,800.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,800.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,700.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,700.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,700.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,600.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,600.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,600.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,6850.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,6890.0,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,,,False,High,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,350.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,350.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,350.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,200.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,200.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,200.0,,,False,Medium,,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,40.0,,False,High,Medium,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,20.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,10.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,5.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,30.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,450.0,30.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,150.0,30.0,,False,Medium,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,30.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,475.0,30.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,300.0,30.0,,False,Medium,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,200.0,30.0,,False,Medium,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,500.0,30.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,475.0,30.0,,False,High,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,250.0,30.0,,False,Medium,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Lab,Treatment Media,200.0,30.0,,False,Medium,Short,,
1763-23-1,Perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,500.13,17,58.620689655172406,8,17,8,500.1259999999999,7.0,2.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Other,500.0,15.0,,False,High,Short,,
